"run_order","package","module","section","table","group","name","file","units","description","optional","key"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Household","Year","OwnCostSavings","","USD","Annual vehicle ownership cost (depreciation, finance, insurance, taxes) savings in dollars resulting from substituting the use of car services for a household vehicle",FALSE,"Year::Household::OwnCostSavings"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Household","Year","OwnCost","","USD","Annual household vehicle ownership cost (depreciation, finance, insurance, taxes) savings in dollars",FALSE,"Year::Household::OwnCost"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Household","Year","Vehicles","","VEH","Number of automobiles and light trucks owned or leased by the household including high level car service vehicles available to driving-age persons",FALSE,"Year::Household::Vehicles"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Household","Year","NumLtTrk","","VEH","Number of light trucks (pickup, sport-utility vehicle, and van) owned or leased by household",FALSE,"Year::Household::NumLtTrk"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Household","Year","NumAuto","","VEH","Number of automobiles (i.e. 4-tire passenger vehicles that are not light trucks) owned or leased by household",FALSE,"Year::Household::NumAuto"
21,"VEHouseholdVehicles","AdjustVehicleOwnership","Set","Household","Year","NumHighCarSvc","","VEH","Number of high level service car service vehicles available to the household (difference between number of vehicles owned by the household and number of driving age persons for households having availability of high level car services",FALSE,"Year::Household::NumHighCarSvc"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Inp","Marea","Year","CENSUS_R","marea_census_r.csv","category","CENSUS_R",FALSE,"Year::Marea::CENSUS_R"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","HhSize","","PRSN","",FALSE,"Year::Household::HhSize"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","Workers","","PRSN","",FALSE,"Year::Household::Workers"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","Drivers","","PRSN","",FALSE,"Year::Household::Drivers"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","Age0to14","","PRSN","",FALSE,"Year::Household::Age0to14"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","Age65Plus","","PRSN","",FALSE,"Year::Household::Age65Plus"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","Income","","USD.2009","",FALSE,"Year::Household::Income"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","LifeCycle","","category","",FALSE,"Year::Household::LifeCycle"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","Vehicles","","VEH","",FALSE,"Year::Household::Vehicles"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","LocType","","category","Location type (Urban, Town, Rural) of the place where the household resides",FALSE,"Year::Household::LocType"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","Bzone","","none","",FALSE,"Year::Household::Bzone"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Bzone","Year","Bzone","","none","",FALSE,"Year::Bzone::Bzone"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Bzone","Year","D1B","","PRSN/SQM","",FALSE,"Year::Bzone::D1B"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Bzone","Year","D2A_WRKEMP","","PRSN/JOB","",FALSE,"Year::Bzone::D2A_WRKEMP"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Bzone","Year","D2A_EPHHM","","employment & household entropy","",FALSE,"Year::Bzone::D2A_EPHHM"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Bzone","Year","D3bpo4","","pedestrian-oriented intersections per square mile","",FALSE,"Year::Bzone::D3bpo4"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Bzone","Year","D4c","","aggregate peak period transit service","",FALSE,"Year::Bzone::D4c"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Marea","Year","Marea","","none","",FALSE,"Year::Marea::Marea"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Marea","Year","CENSUS_R","","category","",FALSE,"Year::Marea::CENSUS_R"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Marea","Year","FwyLaneMiPC","","MI/PRSN","",FALSE,"Year::Marea::FwyLaneMiPC"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Marea","Year","TranRevMiPC","","MI/PRSN","",FALSE,"Year::Marea::TranRevMiPC"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","Marea","","ID","",FALSE,"Year::Household::Marea"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Get","Household","Year","LocType","","category","",FALSE,"Year::Household::LocType"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Set","Household","Year","Dvmt","","MI/DAY","Average daily vehicle miles traveled by the household in autos or light trucks",FALSE,"Year::Household::Dvmt"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Set","Marea","Year","UrbanHhDvmt","","MI/DAY","Average daily vehicle miles traveled in autos or light trucks by households residing in the urbanized portion of the Marea",FALSE,"Year::Marea::UrbanHhDvmt"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Set","Marea","Year","TownHhDvmt","","MI/DAY","Average daily vehicle miles traveled in autos or light trucks by households residing in town (urban but not urbanized) portion of the Marea",FALSE,"Year::Marea::TownHhDvmt"
22,"VETravelDemandMM","CalculateHouseholdDvmt","Set","Marea","Year","RuralHhDvmt","","MI/DAY","Average daily vehicle miles traveled in autos or light trucks by households residing in the rural (non-urban) portion of the Marea",FALSE,"Year::Marea::RuralHhDvmt"
23,"VETravelDemandMM","CalculateAltModeTrips","Inp","Marea","Year","CENSUS_R","marea_census_r.csv","category","CENSUS_R",FALSE,"Year::Marea::CENSUS_R"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","Dvmt","","MI/DAY","Average daily vehicle miles traveled by the household in autos or light trucks",FALSE,"Year::Household::Dvmt"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","HhSize","","PRSN","",FALSE,"Year::Household::HhSize"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","Workers","","PRSN","",FALSE,"Year::Household::Workers"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","Drivers","","PRSN","",FALSE,"Year::Household::Drivers"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","Age0to14","","PRSN","",FALSE,"Year::Household::Age0to14"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","Age65Plus","","PRSN","",FALSE,"Year::Household::Age65Plus"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","Income","","USD.2009","",FALSE,"Year::Household::Income"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","LifeCycle","","category","",FALSE,"Year::Household::LifeCycle"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","Vehicles","","VEH","",FALSE,"Year::Household::Vehicles"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","Bzone","","none","",FALSE,"Year::Household::Bzone"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","Marea","","ID","",FALSE,"Year::Household::Marea"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Household","Year","LocType","","category","Location type (Urban, Town, Rural) of the place where the household resides",FALSE,"Year::Household::LocType"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Bzone","Year","Bzone","","none","",FALSE,"Year::Bzone::Bzone"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Bzone","Year","D1B","","PRSN/ACRE","",FALSE,"Year::Bzone::D1B"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Bzone","Year","D2A_WRKEMP","","PRSN/JOB","",FALSE,"Year::Bzone::D2A_WRKEMP"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Bzone","Year","D2A_EPHHM","","employment & household entropy","",FALSE,"Year::Bzone::D2A_EPHHM"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Bzone","Year","D3bpo4","","pedestrian-oriented intersections per square mile","",FALSE,"Year::Bzone::D3bpo4"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Bzone","Year","D4c","","aggregate peak period transit service","",FALSE,"Year::Bzone::D4c"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Bzone","Year","D5","","NA","",FALSE,"Year::Bzone::D5"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Marea","Year","Marea","","none","",FALSE,"Year::Marea::Marea"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Marea","Year","CENSUS_R","","category","",FALSE,"Year::Marea::CENSUS_R"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Marea","Year","FwyLaneMiPC","","MI/PRSN","",FALSE,"Year::Marea::FwyLaneMiPC"
23,"VETravelDemandMM","CalculateAltModeTrips","Get","Marea","Year","TranRevMiPC","","MI/PRSN","",FALSE,"Year::Marea::TranRevMiPC"
23,"VETravelDemandMM","CalculateAltModeTrips","Set","Household","Year","WalkTrips","","TRIP/YR","Average number of walk trips per year by household members",FALSE,"Year::Household::WalkTrips"
23,"VETravelDemandMM","CalculateAltModeTrips","Set","Household","Year","BikeTrips","","TRIP/YR","Average number of bicycle trips per year by household members",FALSE,"Year::Household::BikeTrips"
23,"VETravelDemandMM","CalculateAltModeTrips","Set","Household","Year","TransitTrips","","TRIP/YR","Average number of public transit trips per year by household members",FALSE,"Year::Household::TransitTrips"
23,"VETravelDemandMM","CalculateAltModeTrips","Set","Household","Year","WalkAvgTripDist","","MI","Daily walking average trip length",FALSE,"Year::Household::WalkAvgTripDist"
23,"VETravelDemandMM","CalculateAltModeTrips","Set","Household","Year","BikeAvgTripDist","","MI","Daily biking average trip length",FALSE,"Year::Household::BikeAvgTripDist"
23,"VETravelDemandMM","CalculateAltModeTrips","Set","Household","Year","TransitAvgTripDist","","MI","Daily transit average trip length",FALSE,"Year::Household::TransitAvgTripDist"
23,"VETravelDemandMM","CalculateAltModeTrips","Set","Household","Year","WalkPMT","","MI","Daily walking person miles traveled by all members of the household",FALSE,"Year::Household::WalkPMT"
23,"VETravelDemandMM","CalculateAltModeTrips","Set","Household","Year","BikePMT","","MI","Daily biking person miles traveled by all members of the household",FALSE,"Year::Household::BikePMT"
23,"VETravelDemandMM","CalculateAltModeTrips","Set","Household","Year","TransitPMT","","MI","Daily transit person miles traveled by all members of the household",FALSE,"Year::Household::TransitPMT"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Marea","Year","Marea","","ID","",FALSE,"Year::Marea::Marea"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Marea","Year","FwyLaneMiPC","","MI/PRSN","",FALSE,"Year::Marea::FwyLaneMiPC"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Bzone","Year","Marea","","ID","",FALSE,"Year::Bzone::Marea"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Bzone","Year","Bzone","","ID","",FALSE,"Year::Bzone::Bzone"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Bzone","Year","D1B","","PRSN/SQMI","",FALSE,"Year::Bzone::D1B"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Household","Year","Marea","","ID","",FALSE,"Year::Household::Marea"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Household","Year","Bzone","","ID","",FALSE,"Year::Household::Bzone"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Household","Year","LocType","","category","",FALSE,"Year::Household::LocType"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Household","Year","Income","","USD.2001","",FALSE,"Year::Household::Income"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Household","Year","Drivers","","PRSN","",FALSE,"Year::Household::Drivers"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Household","Year","Vehicles","","VEH","",FALSE,"Year::Household::Vehicles"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Household","Year","HhSize","","PRSN","",FALSE,"Year::Household::HhSize"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Household","Year","IsUrbanMixNbrhd","","binary","",FALSE,"Year::Household::IsUrbanMixNbrhd"
24,"VEHouseholdTravel","CalculateVehicleTrips","Get","Household","Year","Dvmt","","MI/DAY","",FALSE,"Year::Household::Dvmt"
24,"VEHouseholdTravel","CalculateVehicleTrips","Set","Household","Year","VehicleTrips","","TRIP/DAY","Average number of vehicle trips per day by household members",FALSE,"Year::Household::VehicleTrips"
24,"VEHouseholdTravel","CalculateVehicleTrips","Set","Household","Year","AveVehTripLen","","MI","Average household vehicle trip length in miles",FALSE,"Year::Household::AveVehTripLen"
25,"VEHouseholdTravel","DivertSovTravel","Inp","Azone","Year","PropSovDvmtDiverted","azone_prop_sov_dvmt_diverted.csv","Proportion","Goals for the proportion of household DVMT in single occupant vehicle tours with round-trip distances of 20 miles or less be diverted to bicycling or other slow speed modes of travel",FALSE,"Year::Azone::PropSovDvmtDiverted"
25,"VEHouseholdTravel","DivertSovTravel","Get","Marea","Year","Marea","","ID","",FALSE,"Year::Marea::Marea"
25,"VEHouseholdTravel","DivertSovTravel","Get","Marea","Year","FwyLaneMiPC","","MI/PRSN","",FALSE,"Year::Marea::FwyLaneMiPC"
25,"VEHouseholdTravel","DivertSovTravel","Get","Azone","Year","Azone","","ID","",FALSE,"Year::Azone::Azone"
25,"VEHouseholdTravel","DivertSovTravel","Get","Azone","Year","PropSovDvmtDiverted","","Proportion","",FALSE,"Year::Azone::PropSovDvmtDiverted"
25,"VEHouseholdTravel","DivertSovTravel","Get","Bzone","Year","Bzone","","ID","",FALSE,"Year::Bzone::Bzone"
25,"VEHouseholdTravel","DivertSovTravel","Get","Bzone","Year","D1B","","PRSN/SQMI","",FALSE,"Year::Bzone::D1B"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","Marea","","ID","",FALSE,"Year::Household::Marea"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","Azone","","ID","",FALSE,"Year::Household::Azone"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","Bzone","","ID","",FALSE,"Year::Household::Bzone"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","HhId","","ID","",FALSE,"Year::Household::HhId"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","Dvmt","","MI/DAY","",FALSE,"Year::Household::Dvmt"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","Vehicles","","VEH","",FALSE,"Year::Household::Vehicles"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","HhSize","","PRSN","",FALSE,"Year::Household::HhSize"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","Age0to14","","PRSN","",FALSE,"Year::Household::Age0to14"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","Age15to19","","PRSN","",FALSE,"Year::Household::Age15to19"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","Drivers","","PRSN","",FALSE,"Year::Household::Drivers"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","Income","","USD.2001","",FALSE,"Year::Household::Income"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","LocType","","category","",FALSE,"Year::Household::LocType"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","IsUrbanMixNbrhd","","binary","",FALSE,"Year::Household::IsUrbanMixNbrhd"
25,"VEHouseholdTravel","DivertSovTravel","Get","Household","Year","HouseType","","category","",FALSE,"Year::Household::HouseType"
25,"VEHouseholdTravel","DivertSovTravel","Set","Household","Year","PropDvmtDiverted","","proportion","Proportion of household DVMT diverted to bicycling, electric bikes, or other 'low-speed' travel modes",FALSE,"Year::Household::PropDvmtDiverted"
25,"VEHouseholdTravel","DivertSovTravel","Set","Household","Year","AveTrpLenDiverted","","MI","Average length in miles of vehicle trips diverted to bicycling, electric bikes, or other 'low-speed' travel modes",FALSE,"Year::Household::AveTrpLenDiverted"
25,"VEHouseholdTravel","DivertSovTravel","Set","Household","Year","SovDvmtProp","","proportion","Proportion of household DVMT in single-occupant vehicle trips",FALSE,"Year::Household::SovDvmtProp"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Azone","Year","Azone","","ID","",FALSE,"Year::Azone::Azone"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","Marea","","ID","",FALSE,"Year::Marea::Marea"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Azone","Year","ElectricityCI","","GM/MJ","",TRUE,"Year::Azone::ElectricityCI"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","TransitEthanolPropGasoline","","proportion","",TRUE,"Year::Marea::TransitEthanolPropGasoline"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","TransitBiodieselPropDiesel","","proportion","",TRUE,"Year::Marea::TransitBiodieselPropDiesel"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","TransitRngPropCng","","proportion","",TRUE,"Year::Marea::TransitRngPropCng"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","VanPropDiesel","","proportion","",TRUE,"Year::Marea::VanPropDiesel"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","VanPropGasoline","","proportion","",TRUE,"Year::Marea::VanPropGasoline"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","VanPropCng","","proportion","",TRUE,"Year::Marea::VanPropCng"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","BusPropDiesel","","proportion","",TRUE,"Year::Marea::BusPropDiesel"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","BusPropGasoline","","proportion","",TRUE,"Year::Marea::BusPropGasoline"
26,"VEPowertrainsAndFuels","CalculateCarbonIntensity","Get","Marea","Year","BusPropCng","","proportion","",TRUE,"Year::Marea::BusPropCng"
